@id,sample.samplingPoint,sample.samplingPoint.notation,sample.samplingPoint.label,sample.sampleDateTime,determinand.label,determinand.definition,determinand.notation,resultQualifier.notation,result,codedResultInterpretation.interpretation,determinand.unit.label,sample.sampledMaterialType.label,sample.isComplianceSample,sample.purpose.label,sample.samplingPoint.easting,sample.samplingPoint.northing
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939622-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPJ1,AN-HELPTPJ1,HELPSTON SAND FILTER OUTFLOW,2019-07-19T08:30:00,BOD ATU,BOD : 5 Day ATU,85,<,2.8,,mg/l,GROUNDWATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),512244,302928
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939962-0092,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPJ1,AN-HELPTPJ1,HELPSTON SAND FILTER OUTFLOW,2019-07-26T08:45:00,COD as O2,Chemical Oxygen Demand :- {COD},92,,39.0,,mg/l,GROUNDWATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),512244,302928
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939962-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPJ1,AN-HELPTPJ1,HELPSTON SAND FILTER OUTFLOW,2019-07-26T08:45:00,Sld Sus@105C,"Solids, Suspended at 105 C",135,,3.4,,mg/l,GROUNDWATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),512244,302928
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939962-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPJ1,AN-HELPTPJ1,HELPSTON SAND FILTER OUTFLOW,2019-07-26T08:45:00,BOD ATU,BOD : 5 Day ATU,85,<,2.8,,mg/l,GROUNDWATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),512244,302928
http://environment.data.gov.uk/water-quality/data/measurement/AN-1940219-0092,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPJ1,AN-HELPTPJ1,HELPSTON SAND FILTER OUTFLOW,2019-08-02T08:45:00,COD as O2,Chemical Oxygen Demand :- {COD},92,,36.0,,mg/l,GROUNDWATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),512244,302928
http://environment.data.gov.uk/water-quality/data/measurement/AN-1940219-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPJ1,AN-HELPTPJ1,HELPSTON SAND FILTER OUTFLOW,2019-08-02T08:45:00,Sld Sus@105C,"Solids, Suspended at 105 C",135,,16.0,,mg/l,GROUNDWATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),512244,302928
http://environment.data.gov.uk/water-quality/data/measurement/AN-1940219-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPJ1,AN-HELPTPJ1,HELPSTON SAND FILTER OUTFLOW,2019-08-02T08:45:00,BOD ATU,BOD : 5 Day ATU,85,<,3.7,,mg/l,GROUNDWATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),512244,302928
http://environment.data.gov.uk/water-quality/data/measurement/AN-1940671-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPJ1,AN-HELPTPJ1,HELPSTON SAND FILTER OUTFLOW,2019-08-09T08:25:00,Sld Sus@105C,"Solids, Suspended at 105 C",135,,9.5,,mg/l,GROUNDWATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),512244,302928
http://environment.data.gov.uk/water-quality/data/measurement/AN-1940671-0092,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPJ1,AN-HELPTPJ1,HELPSTON SAND FILTER OUTFLOW,2019-08-09T08:25:00,COD as O2,Chemical Oxygen Demand :- {COD},92,,41.0,,mg/l,GROUNDWATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),512244,302928
http://environment.data.gov.uk/water-quality/data/measurement/AN-1940671-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPJ1,AN-HELPTPJ1,HELPSTON SAND FILTER OUTFLOW,2019-08-09T08:25:00,BOD ATU,BOD : 5 Day ATU,85,<,2.8,,mg/l,GROUNDWATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),512244,302928
http://environment.data.gov.uk/water-quality/data/measurement/AN-1942764-0092,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPJ1,AN-HELPTPJ1,HELPSTON SAND FILTER OUTFLOW,2019-08-23T08:30:00,COD as O2,Chemical Oxygen Demand :- {COD},92,,39.0,,mg/l,GROUNDWATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),512244,302928
http://environment.data.gov.uk/water-quality/data/measurement/AN-1942764-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPJ1,AN-HELPTPJ1,HELPSTON SAND FILTER OUTFLOW,2019-08-23T08:30:00,Sld Sus@105C,"Solids, Suspended at 105 C",135,,28.0,,mg/l,GROUNDWATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),512244,302928
http://environment.data.gov.uk/water-quality/data/measurement/AN-1942764-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPJ1,AN-HELPTPJ1,HELPSTON SAND FILTER OUTFLOW,2019-08-23T08:30:00,BOD ATU,BOD : 5 Day ATU,85,<,2.8,,mg/l,GROUNDWATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),512244,302928
http://environment.data.gov.uk/water-quality/data/measurement/AN-1943198-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPJ1,AN-HELPTPJ1,HELPSTON SAND FILTER OUTFLOW,2019-08-30T08:40:00,BOD ATU,BOD : 5 Day ATU,85,<,2.8,,mg/l,GROUNDWATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),512244,302928
http://environment.data.gov.uk/water-quality/data/measurement/AN-1943198-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPJ1,AN-HELPTPJ1,HELPSTON SAND FILTER OUTFLOW,2019-08-30T08:40:00,Sld Sus@105C,"Solids, Suspended at 105 C",135,<,6.0,,mg/l,GROUNDWATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),512244,302928
http://environment.data.gov.uk/water-quality/data/measurement/AN-1943198-0092,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPJ1,AN-HELPTPJ1,HELPSTON SAND FILTER OUTFLOW,2019-08-30T08:40:00,COD as O2,Chemical Oxygen Demand :- {COD},92,,36.0,,mg/l,GROUNDWATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),512244,302928
http://environment.data.gov.uk/water-quality/data/measurement/AN-1943637-0092,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPJ1,AN-HELPTPJ1,HELPSTON SAND FILTER OUTFLOW,2019-09-06T08:35:00,COD as O2,Chemical Oxygen Demand :- {COD},92,,28.0,,mg/l,GROUNDWATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),512244,302928
http://environment.data.gov.uk/water-quality/data/measurement/AN-1943637-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPJ1,AN-HELPTPJ1,HELPSTON SAND FILTER OUTFLOW,2019-09-06T08:35:00,Sld Sus@105C,"Solids, Suspended at 105 C",135,,3.3,,mg/l,GROUNDWATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),512244,302928
http://environment.data.gov.uk/water-quality/data/measurement/AN-1943637-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPJ1,AN-HELPTPJ1,HELPSTON SAND FILTER OUTFLOW,2019-09-06T08:35:00,BOD ATU,BOD : 5 Day ATU,85,<,2.8,,mg/l,GROUNDWATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),512244,302928
http://environment.data.gov.uk/water-quality/data/measurement/AN-1943626-3549,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPK1,AN-HELPTPK1,HELPSTON CARBON FILTER 1 OUTFLOW,2019-09-05T10:30:00,Mecoprop,Mecoprop,3549,,1500.0,,ug/l,GROUNDWATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),512241,302928
http://environment.data.gov.uk/water-quality/data/measurement/AN-1943625-3549,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPK2,AN-HELPTPK2,HELPSTON CARBON FILTER 2 OUTFLOW,2019-09-05T11:00:00,Mecoprop,Mecoprop,3549,,670.0,,ug/l,GROUNDWATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),512241,302928
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922090-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-02T08:30:00,pH,pH,61,,8.03,,phunits,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922090-3549,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-02T08:30:00,Mecoprop,Mecoprop,3549,,0.0588,,ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922090-0092,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-02T08:30:00,COD as O2,Chemical Oxygen Demand :- {COD},92,,32.0,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922090-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-02T08:30:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,,54.9,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922090-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-02T08:30:00,Sld Sus@105C,"Solids, Suspended at 105 C",135,,3.53,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922090-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-02T08:30:00,Nitrate-N,Nitrate as N,117,,54.8,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922090-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-02T08:30:00,BOD ATU,BOD : 5 Day ATU,85,<,2.75,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922090-3341,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-02T08:30:00,p-C-o-Cresol,4-Chloro-2-methylphenol :- {p-Chloro-o-cresol},3341,<,0.5,,ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922090-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-02T08:30:00,Nitrite-N,Nitrite as N,118,<,0.1,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922090-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-02T08:30:00,Ammonia(N),Ammoniacal Nitrogen as N,111,<,0.5,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922180-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-04T09:15:00,Nitrate-N,Nitrate as N,117,,59.0,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922180-3549,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-04T09:15:00,Mecoprop,Mecoprop,3549,<,0.05,,ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922180-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-04T09:15:00,BOD ATU,BOD : 5 Day ATU,85,<,2.75,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922180-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-04T09:15:00,Nitrite-N,Nitrite as N,118,<,0.1,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922180-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-04T09:15:00,Ammonia(N),Ammoniacal Nitrogen as N,111,<,0.5,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922180-0092,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-04T09:15:00,COD as O2,Chemical Oxygen Demand :- {COD},92,,43.0,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922180-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-04T09:15:00,Sld Sus@105C,"Solids, Suspended at 105 C",135,,3.2,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922180-3341,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-04T09:15:00,p-C-o-Cresol,4-Chloro-2-methylphenol :- {p-Chloro-o-cresol},3341,<,0.5,,ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922180-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-04T09:15:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,,59.1,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922180-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-04T09:15:00,pH,pH,61,,8.08,,phunits,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922252-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-07T08:40:00,Nitrate-N,Nitrate as N,117,,57.2,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922252-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-07T08:40:00,BOD ATU,BOD : 5 Day ATU,85,<,2.75,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922252-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-07T08:40:00,Nitrite-N,Nitrite as N,118,<,0.1,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922252-3341,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-07T08:40:00,p-C-o-Cresol,4-Chloro-2-methylphenol :- {p-Chloro-o-cresol},3341,<,0.5,,ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922252-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-07T08:40:00,Ammonia(N),Ammoniacal Nitrogen as N,111,<,0.5,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922252-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-07T08:40:00,pH,pH,61,,8.04,,phunits,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922252-3549,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-07T08:40:00,Mecoprop,Mecoprop,3549,<,0.05,,ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922252-0092,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-07T08:40:00,COD as O2,Chemical Oxygen Demand :- {COD},92,,38.0,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922252-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-07T08:40:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,,57.3,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922252-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-07T08:40:00,Sld Sus@105C,"Solids, Suspended at 105 C",135,,3.97,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922749-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-09T08:45:00,Sld Sus@105C,"Solids, Suspended at 105 C",135,,4.13,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922749-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-09T08:45:00,Nitrate-N,Nitrate as N,117,,55.9,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922749-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-09T08:45:00,BOD ATU,BOD : 5 Day ATU,85,<,2.75,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922749-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-09T08:45:00,Nitrite-N,Nitrite as N,118,<,0.1,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922749-3341,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-09T08:45:00,p-C-o-Cresol,4-Chloro-2-methylphenol :- {p-Chloro-o-cresol},3341,<,0.5,,ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922749-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-09T08:45:00,Ammonia(N),Ammoniacal Nitrogen as N,111,<,0.5,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922749-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-09T08:45:00,pH,pH,61,,8.1,,phunits,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922749-3549,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-09T08:45:00,Mecoprop,Mecoprop,3549,<,0.05,,ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922749-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-09T08:45:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,,56.0,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922749-0092,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-09T08:45:00,COD as O2,Chemical Oxygen Demand :- {COD},92,,38.0,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922953-0092,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-11T08:20:00,COD as O2,Chemical Oxygen Demand :- {COD},92,,35.0,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922953-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-11T08:20:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,,54.0,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922953-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-11T08:20:00,Sld Sus@105C,"Solids, Suspended at 105 C",135,,4.02,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922953-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-11T08:20:00,Nitrate-N,Nitrate as N,117,,53.9,,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
http://environment.data.gov.uk/water-quality/data/measurement/AN-1922953-3549,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HELPTPL1,AN-HELPTPL1,HELPSTON TREATED WATER TANK DISCHARGE,2019-01-11T08:20:00,Mecoprop,Mecoprop,3549,<,0.05,,ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,PLANNED INVESTIGATION (LOCAL MONITORING),512242,302929
