@id,sample.samplingPoint,sample.samplingPoint.notation,sample.samplingPoint.label,sample.sampleDateTime,determinand.label,determinand.definition,determinand.notation,resultQualifier.notation,result,codedResultInterpretation.interpretation,determinand.unit.label,sample.sampledMaterialType.label,sample.isComplianceSample,sample.purpose.label,sample.samplingPoint.easting,sample.samplingPoint.northing
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937413-3722,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-05T11:00:00,IE Pres,Enterococci: Intestinal: Presumptive: MF,3722,,450.0,,cfu/0.1l,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937413-4826,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-05T11:00:00,BWP - O.L.,Bathing Water Profile : Other Litter (incl. plastics),4826,,0.0,,garber c,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937413-3723,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-05T11:00:00,IE Conf,Enterococci: Intestinal: Confirmed: MF,3723,,450.0,,cfu/0.1l,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937413-4827,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-05T11:00:00,BWP - A.F.,Bathing Water Profile : Animal Faeces,4827,,0.0,,garber c,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937413-2348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-05T11:00:00,E.coli C-MF,Escherichia coli : Confirmed : MF,2348,,420.0,,no/100ml,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937413-9161,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-05T11:00:00,Beach Users,Number of beach users,9161,,3.0,,no.,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937413-6360,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-05T11:00:00,Number Birds,Number of birds,6360,,0.0,,unitless,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937413-3018,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-05T11:00:00,Beaufort Scl,Weather : Wind Speed : Beaufort Scale,3018,,0.0,,coded,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937413-8288,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-05T11:00:00,No of dogs,Number of dogs,8288,,1.0,,no.,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937413-0028,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-05T11:00:00,Wind Degrees,Weather : Wind Direction : Degrees,28,,220.0,,deg,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937413-4926,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-05T11:00:00,MST Filter,MST Filtration,4926,,2.0,,coded,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937413-4823,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-05T11:00:00,BWP - Ma,Bathing Water Profile : Macroalgae,4823,,0.0,,garber c,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937413-3632,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-05T11:00:00,Pollutn Sign,Warning Sign - Short Term Bathing Water Pollution,3632,,0.0,,pres/nf,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937413-9156,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-05T11:00:00,SewageDebris,Sewage debris,9156,,0.0,,garber c,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937723-3722,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-10T11:45:00,IE Pres,Enterococci: Intestinal: Presumptive: MF,3722,<,10.0,,cfu/0.1l,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937723-8288,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-10T11:45:00,No of dogs,Number of dogs,8288,,0.0,,no.,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937723-3723,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-10T11:45:00,IE Conf,Enterococci: Intestinal: Confirmed: MF,3723,<,10.0,,cfu/0.1l,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937723-9156,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-10T11:45:00,SewageDebris,Sewage debris,9156,,0.0,,garber c,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937723-7608,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-10T11:45:00,SALinsitu,Salinity : In Situ,7608,,31.92,,ppt,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937723-0028,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-10T11:45:00,Wind Degrees,Weather : Wind Direction : Degrees,28,,0.0,,deg,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937723-9161,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-10T11:45:00,Beach Users,Number of beach users,9161,,2.0,,no.,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937723-3018,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-10T11:45:00,Beaufort Scl,Weather : Wind Speed : Beaufort Scale,3018,,0.0,,coded,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937723-8046,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-10T11:45:00,Bathers 100m,Bathers per 100 m,8046,,0.0,,no.,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937723-3632,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-10T11:45:00,Pollutn Sign,Warning Sign - Short Term Bathing Water Pollution,3632,,0.0,,pres/nf,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937723-4827,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-10T11:45:00,BWP - A.F.,Bathing Water Profile : Animal Faeces,4827,,0.0,,garber c,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937723-6360,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-10T11:45:00,Number Birds,Number of birds,6360,,0.0,,unitless,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937723-4826,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-10T11:45:00,BWP - O.L.,Bathing Water Profile : Other Litter (incl. plastics),4826,,0.0,,garber c,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937723-2348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-10T11:45:00,E.coli C-MF,Escherichia coli : Confirmed : MF,2348,<,10.0,,no/100ml,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937723-4824,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-10T11:45:00,BWP - A.B.,Bathing Water Profile : Algal Bloom,4824,,1.0,,garber c,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937723-4926,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-10T11:45:00,MST Filter,MST Filtration,4926,,2.0,,coded,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937723-9691,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-10T11:45:00,TarryResidus,Tarry residues,9691,,0.0,,pres/nf,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1937723-4823,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-10T11:45:00,BWP - Ma,Bathing Water Profile : Macroalgae,4823,,1.0,,garber c,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939632-4823,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-20T11:13:00,BWP - Ma,Bathing Water Profile : Macroalgae,4823,,0.0,,garber c,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939632-9156,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-20T11:13:00,SewageDebris,Sewage debris,9156,,0.0,,garber c,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939632-4824,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-20T11:13:00,BWP - A.B.,Bathing Water Profile : Algal Bloom,4824,,0.0,,garber c,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939632-9691,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-20T11:13:00,TarryResidus,Tarry residues,9691,,0.0,,pres/nf,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939632-8046,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-20T11:13:00,Bathers 100m,Bathers per 100 m,8046,,0.0,,no.,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939632-7608,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-20T11:13:00,SALinsitu,Salinity : In Situ,7608,,31.56,,ppt,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939632-4826,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-20T11:13:00,BWP - O.L.,Bathing Water Profile : Other Litter (incl. plastics),4826,,0.0,,garber c,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939632-0028,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-20T11:13:00,Wind Degrees,Weather : Wind Direction : Degrees,28,,220.0,,deg,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939632-4827,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-20T11:13:00,BWP - A.F.,Bathing Water Profile : Animal Faeces,4827,,0.0,,garber c,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939632-2348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-20T11:13:00,E.coli C-MF,Escherichia coli : Confirmed : MF,2348,,91.0,,no/100ml,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939632-3723,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-20T11:13:00,IE Conf,Enterococci: Intestinal: Confirmed: MF,3723,,73.0,,cfu/0.1l,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939632-6360,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-20T11:13:00,Number Birds,Number of birds,6360,,0.0,,unitless,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939632-3722,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-20T11:13:00,IE Pres,Enterococci: Intestinal: Presumptive: MF,3722,,73.0,,cfu/0.1l,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939632-9161,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-20T11:13:00,Beach Users,Number of beach users,9161,,9.0,,no.,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939632-3018,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-20T11:13:00,Beaufort Scl,Weather : Wind Speed : Beaufort Scale,3018,,3.0,,coded,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939632-8288,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-20T11:13:00,No of dogs,Number of dogs,8288,,1.0,,no.,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939632-4926,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-20T11:13:00,MST Filter,MST Filtration,4926,,2.0,,coded,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939632-3632,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-20T11:13:00,Pollutn Sign,Warning Sign - Short Term Bathing Water Pollution,3632,,0.0,,pres/nf,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939978-4827,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-26T12:42:00,BWP - A.F.,Bathing Water Profile : Animal Faeces,4827,,0.0,,garber c,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939978-9161,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-26T12:42:00,Beach Users,Number of beach users,9161,,12.0,,no.,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939978-6360,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-26T12:42:00,Number Birds,Number of birds,6360,,0.0,,unitless,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939978-3632,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-26T12:42:00,Pollutn Sign,Warning Sign - Short Term Bathing Water Pollution,3632,,1.0,,pres/nf,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939978-3722,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-26T12:42:00,IE Pres,Enterococci: Intestinal: Presumptive: MF,3722,,45.0,,cfu/0.1l,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939978-8288,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-26T12:42:00,No of dogs,Number of dogs,8288,,3.0,,no.,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939978-3723,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-26T12:42:00,IE Conf,Enterococci: Intestinal: Confirmed: MF,3723,,45.0,,cfu/0.1l,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939978-2348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-26T12:42:00,E.coli C-MF,Escherichia coli : Confirmed : MF,2348,,180.0,,no/100ml,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939978-0028,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-26T12:42:00,Wind Degrees,Weather : Wind Direction : Degrees,28,,340.0,,deg,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939978-4926,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-26T12:42:00,MST Filter,MST Filtration,4926,,2.0,,coded,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939978-3018,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-26T12:42:00,Beaufort Scl,Weather : Wind Speed : Beaufort Scale,3018,,1.0,,coded,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939978-4823,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-26T12:42:00,BWP - Ma,Bathing Water Profile : Macroalgae,4823,,1.0,,garber c,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939978-9156,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-26T12:42:00,SewageDebris,Sewage debris,9156,,0.0,,garber c,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939978-4824,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-26T12:42:00,BWP - A.B.,Bathing Water Profile : Algal Bloom,4824,,0.0,,garber c,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939978-9691,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-26T12:42:00,TarryResidus,Tarry residues,9691,,0.0,,pres/nf,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939978-8046,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-26T12:42:00,Bathers 100m,Bathers per 100 m,8046,,3.0,,no.,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939978-7608,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-26T12:42:00,SALinsitu,Salinity : In Situ,7608,,32.47,,ppt,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1939978-4826,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-07-26T12:42:00,BWP - O.L.,Bathing Water Profile : Other Litter (incl. plastics),4826,,0.0,,garber c,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1940159-3723,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-08-01T10:56:00,IE Conf,Enterococci: Intestinal: Confirmed: MF,3723,,160.0,,cfu/0.1l,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1940159-4824,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-66M11,AN-66M11,THE WASH N BEACH HEACHAM S SANDS CLUB,2019-08-01T10:56:00,BWP - A.B.,Bathing Water Profile : Algal Bloom,4824,,0.0,,garber c,SEA WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),566300,337500
